chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr2	167395000	167400000	chr2	168975000	168980000	0,0,0	4.555916	0.9980254	2.295246	2.9369075	3.3602834	3.617465	1.0453224	6.2280498
chr2	140915000	140920000	chr2	141625000	141630000	0,0,0	3.502763	0.9942392	1.4304945	3.1219077	3.2063255	2.3821871	1.4133892	5.157216
chr2	120505000	120510000	chr2	120935000	120940000	0,0,0	2.7203376	0.98137844	1.7073535	1.4395952	1.5981449	2.7042077	0.67603195	3.9838479
chr2	178995000	179000000	chr2	179140000	179145000	0,0,0	2.630456	0.95429057	1.5200543	1.2570299	1.4068053	1.9684113	0.544702	3.085771
chr2	176995000	177000000	chr2	177320000	177325000	0,0,0	4.558959	0.99339676	3.397979	0.79590833	1.5998113	4.313242	0.61094075	5.020716
chr2	149325000	149330000	chr2	149670000	149675000	0,0,0	4.528315	1.0	2.8073192	1.0243593	1.1309768	1.8564987	0.46270892	2.7670405
chr2	25195000	25200000	chr2	25350000	25355000	0,0,0	4.6193275	0.99852425	2.6009984	2.4963913	3.202531	4.3002357	1.1786505	6.5192504
chr2	156240000	156245000	chr2	158045000	158050000	0,0,0	4.714493	0.99980617	2.4055452	3.717187	4.683846	5.2453313	2.0279021	8.549498
chr2	198665000	198670000	chr2	198995000	199000000	0,0,0	3.2632978	0.9895465	2.1628058	1.2299776	1.788476	3.4679754	0.8208223	4.561289
chr2	205160000	205165000	chr2	206780000	206785000	0,0,0	2.3557851	0.96383494	1.3937548	1.8136271	2.3691053	3.5219362	0.9265459	5.1340494
chr2	43055000	43060000	chr2	43455000	43460000	0,0,0	3.2703223	0.9894949	2.3609087	1.0297935	1.4648509	3.640998	0.54932547	4.55637
chr2	55995000	56000000	chr2	56185000	56190000	0,0,0	2.8607464	0.9965124	1.4071922	2.5321555	3.2267761	3.4083347	0.93097067	5.6591396
chr2	231685000	231690000	chr2	231850000	231855000	0,0,0	2.7528536	0.97013634	2.0405133	0.6324767	1.1035186	2.9492748	0.31443387	3.5114763
chr2	71775000	71780000	chr2	72810000	72815000	0,0,0	4.0676374	0.99853545	2.0531693	2.996118	3.552546	3.8636572	1.5170999	6.526873
chr2	153775000	153780000	chr2	153990000	153995000	0,0,0	2.2185562	0.93448055	1.3131865	1.120282	1.1778687	1.7298846	0.5143109	2.7256908
chr2	210195000	210200000	chr2	210430000	210435000	0,0,0	3.590041	0.98654866	1.7836293	2.192494	2.2916195	2.3602402	0.99066454	4.309124
chr2	66660000	66665000	chr2	66795000	66800000	0,0,0	4.4166346	1.0	2.7665079	1.0860103	1.8080463	3.061979	0.59050316	4.0273213
chr2	101655000	101660000	chr2	101820000	101825000	0,0,0	3.1537602	0.97660846	2.206023	0.98950255	1.2687598	2.8762112	0.70657426	3.755769
chr2	220270000	220275000	chr2	220500000	220505000	0,0,0	2.3154612	1.0	1.6070789	0.557776	0.76485324	1.6876454	0.3536363	2.1834464
chr2	182605000	182610000	chr2	182940000	182945000	0,0,0	4.63009	0.99440485	2.19053	2.5321357	3.0037308	2.9356043	1.0740813	5.1863914
chr2	27180000	27185000	chr2	27235000	27240000	0,0,0	2.949326	0.9822034	1.7676034	1.2547951	1.8950846	2.9137936	0.60258585	4.029167
chr2	180995000	181000000	chr2	181230000	181235000	0,0,0	2.7937434	0.9574447	1.4515064	1.5625482	1.5888747	1.7683473	0.52904254	3.157279
chr2	208605000	208610000	chr2	208930000	208935000	0,0,0	4.525965	0.9987675	3.1230528	1.4895221	2.4999444	5.3753767	0.93493587	6.6993966
chr2	187370000	187375000	chr2	187500000	187505000	0,0,0	3.1389349	0.96700245	2.0905406	0.80684555	1.3770286	2.69448	0.45471776	3.4116757
chr2	195210000	195215000	chr2	196180000	196185000	0,0,0	3.1962824	0.990185	1.593672	2.1845083	2.5306044	2.6825418	1.0281138	4.624327
chr2	158350000	158355000	chr2	158870000	158875000	0,0,0	5.34582	0.99907625	3.137622	2.7835479	3.1183019	4.5135293	1.197687	6.9877944
chr2	133305000	133310000	chr2	133925000	133930000	0,0,0	4.5689144	0.99906	1.9792508	3.7755551	4.2853093	3.6142595	1.4300345	6.970309
chr2	60225000	60230000	chr2	60800000	60805000	0,0,0	3.385393	0.99072546	1.5658768	2.5995226	2.6312342	2.3702817	1.237054	4.6809683
chr2	26825000	26830000	chr2	26965000	26970000	0,0,0	4.1698103	0.99504083	2.653584	1.7094197	2.1605346	3.7875845	0.66877544	5.307069
chr2	102860000	102865000	chr2	103050000	103055000	0,0,0	2.7125008	0.93997467	1.6785426	1.0132756	1.1689463	1.9125909	0.4749838	2.8132803
chr2	200840000	200845000	chr2	201065000	201070000	0,0,0	2.485101	0.9505939	1.4375933	1.1461984	1.4080176	1.9891499	0.55670667	3.007993
chr2	202725000	202730000	chr2	203040000	203045000	0,0,0	2.5278962	0.9899077	1.7564673	1.2641108	1.5596393	3.4728038	0.8022859	4.5964575
chr2	64810000	64815000	chr2	65265000	65270000	0,0,0	2.8076577	0.95954025	1.7472638	1.0676963	1.3591394	2.2587168	0.72841823	3.2077801
chr2	223845000	223850000	chr2	224115000	224120000	0,0,0	3.501165	0.974808	1.8620462	1.6585089	1.8638638	2.2073786	0.6756256	3.6816087
chr2	158875000	158880000	chr2	159600000	159605000	0,0,0	4.840204	0.9995939	2.740705	3.4330547	3.576561	4.7581472	1.5269603	7.8097515
chr2	64275000	64280000	chr2	64710000	64715000	0,0,0	2.731622	0.9627224	1.7629843	0.9229557	1.3612324	2.469299	0.5530811	3.289704
chr2	33900000	33905000	chr2	34795000	34800000	0,0,0	5.2875466	1.0	2.2244358	2.9701526	3.178784	2.5123522	1.3630447	5.152488
chr2	18025000	18030000	chr2	18560000	18565000	0,0,0	4.090467	1.0	2.4766216	1.2713919	1.5875611	2.4763303	0.625166	3.6064563
chr2	149870000	149875000	chr2	150415000	150420000	0,0,0	6.2896867	0.9997814	3.5179703	3.0959628	4.255969	5.677184	1.3261007	8.429152
chr2	65285000	65290000	chr2	65795000	65800000	0,0,0	3.3834658	0.9755292	2.263918	1.1435945	1.3466593	2.6941302	0.6495547	3.7106586
chr2	153195000	153200000	chr2	153490000	153495000	0,0,0	2.3234625	0.9592431	1.6696332	0.71392155	1.0502571	2.5658648	0.4348892	3.2004619
chr2	192275000	192280000	chr2	192365000	192370000	0,0,0	2.4449985	1.0	1.454261	0.80264795	1.0350449	1.5551766	0.28994292	2.2686415
chr2	84250000	84255000	chr2	84540000	84545000	0,0,0	2.87888	0.95126134	1.781724	1.1329068	1.2328367	2.0145676	0.43350184	3.021596
chr2	210835000	210840000	chr2	211060000	211065000	0,0,0	5.046069	0.99581105	3.08851	1.6424731	2.4979718	4.0158896	0.8323253	5.4758654
chr2	227080000	227085000	chr2	227665000	227670000	0,0,0	2.7011893	0.9759269	1.5427374	1.6325144	1.6812555	2.2759213	0.7657634	3.727045
chr2	55240000	55245000	chr2	55395000	55400000	0,0,0	2.8596897	0.9815518	1.7544651	1.2986406	1.7621017	2.8388574	0.5777458	3.9932046
chr2	44705000	44710000	chr2	44935000	44940000	0,0,0	2.659048	0.966876	1.4110416	1.5329838	1.7326512	2.0451965	0.6114488	3.4078488
chr2	68075000	68080000	chr2	68255000	68260000	0,0,0	3.1063056	1.0	1.9231181	1.1198511	1.2459517	2.038879	0.5550473	3.034302
chr2	127285000	127290000	chr2	127535000	127540000	0,0,0	3.3414948	0.97951865	2.0269907	1.0935196	1.8434689	2.916627	0.7178184	3.8886445
chr2	183050000	183055000	chr2	183515000	183520000	0,0,0	6.185263	0.99999183	3.5253074	3.5596147	6.0909877	8.549281	1.7778699	11.713382
chr2	161130000	161135000	chr2	161850000	161855000	0,0,0	2.7449522	0.9887008	1.6824234	2.5040908	2.678306	4.2725244	1.3134627	6.4983835
chr2	156230000	156235000	chr2	157190000	157195000	0,0,0	4.7118955	0.9974076	2.2444708	2.7094734	3.5183895	3.54737	1.3533483	5.9557905
chr2	69240000	69245000	chr2	69530000	69535000	0,0,0	4.129945	0.9976453	2.243117	2.2160673	3.2121716	4.0821276	1.1405249	6.051965
chr2	188720000	188725000	chr2	189375000	189380000	0,0,0	2.8845026	0.9883563	1.8348567	1.3826442	1.8408222	3.2244318	0.8545866	4.453449
chr2	18690000	18695000	chr2	19550000	19555000	0,0,0	3.4752932	0.9948359	1.762078	2.52221	2.795555	3.0246093	1.052201	5.2665734
chr2	11270000	11275000	chr2	11720000	11725000	0,0,0	3.6914175	0.99254185	2.0343025	2.2056687	2.3334026	2.9383628	0.9164324	4.8989573
chr2	96675000	96680000	chr2	96785000	96790000	0,0,0	3.0950685	0.9751667	2.1242623	1.2004917	1.2111299	2.6288478	0.44972023	3.6959512
chr2	169205000	169210000	chr2	169770000	169775000	0,0,0	4.0421333	0.99773544	2.419768	2.0314617	2.8041224	4.2852573	1.098577	6.0910006
chr2	180995000	181000000	chr2	181505000	181510000	0,0,0	3.534239	0.9945768	1.6640428	2.7522726	2.9378886	2.7711427	1.1778162	5.2176075
chr2	198395000	198400000	chr2	198630000	198635000	0,0,0	2.603562	1.0	1.654925	0.947322	1.0076687	1.7598895	0.47838634	2.6019535
chr2	226140000	226145000	chr2	226520000	226525000	0,0,0	3.7178423	0.98803633	1.7195039	2.164354	2.6352532	2.5024693	0.9725967	4.4263396
chr2	171365000	171370000	chr2	171660000	171665000	0,0,0	2.2575207	0.97131044	1.4592564	1.2024367	1.3610469	2.4827569	0.77911437	3.5515895
chr2	160135000	160140000	chr2	160655000	160660000	0,0,0	2.3833911	0.97786844	1.4835188	1.3378723	1.5793988	2.6219249	0.63149434	3.8111448
chr2	71775000	71780000	chr2	72375000	72380000	0,0,0	4.2507825	0.99799484	2.772391	1.8003201	2.4759765	4.612402	0.98831046	6.2126865
chr2	37010000	37015000	chr2	37230000	37235000	0,0,0	2.3587666	0.9069873	1.5890259	0.8036533	0.80930537	1.660907	0.38850042	2.3752654
chr2	71780000	71785000	chr2	72970000	72975000	0,0,0	4.9406157	0.99948347	1.983108	4.395754	4.8817544	3.661791	1.7589874	7.569128
chr2	47560000	47565000	chr2	47615000	47620000	0,0,0	2.870704	0.9486534	1.6824911	1.0379952	1.401457	2.0468023	0.41476133	2.9694648
chr2	233220000	233225000	chr2	233385000	233390000	0,0,0	3.3050797	1.0	1.7330188	1.5091314	1.5257641	1.7267959	0.8177355	3.0682461
chr2	37615000	37620000	chr2	38330000	38335000	0,0,0	2.555734	0.97499484	1.4237937	1.4066273	1.8496411	2.4387202	0.7404528	3.6890557
chr2	176670000	176675000	chr2	176955000	176960000	0,0,0	4.1633005	1.0	2.6699579	1.3680032	1.3889391	2.4826634	0.83015084	3.698666
chr2	238055000	238060000	chr2	238320000	238325000	0,0,0	3.0205548	0.97564715	1.5131855	1.7481697	2.0230546	2.1615644	0.899092	3.7154927
chr2	11275000	11280000	chr2	11575000	11580000	0,0,0	3.3890712	0.9896951	2.075266	1.611351	1.9658515	3.143296	0.6645152	4.575608
chr2	71775000	71780000	chr2	72020000	72025000	0,0,0	2.7973912	0.97474134	1.8728114	1.2233249	1.2882662	2.5915682	0.8470631	3.678968
chr2	75430000	75435000	chr2	75630000	75635000	0,0,0	2.324234	0.9533563	1.3245769	1.3328667	1.3937112	1.8807654	0.63935107	3.065536
chr2	208055000	208060000	chr2	208345000	208350000	0,0,0	2.30494	0.95910627	1.3571002	1.1986184	1.4549392	2.131672	0.6134853	3.1971104
chr2	224850000	224855000	chr2	225145000	225150000	0,0,0	5.976203	0.9997389	3.3942974	3.009195	4.0654697	5.576517	1.7787175	8.251357
chr2	157195000	157200000	chr2	157755000	157760000	0,0,0	3.1596842	0.96990705	1.859256	1.2785028	1.6139776	2.36738	0.6675891	3.5038269
chr2	176995000	177000000	chr2	177505000	177510000	0,0,0	6.667571	0.9998958	4.6364145	1.8076844	3.4612076	7.563679	1.0828017	9.170509
chr2	221865000	221870000	chr2	222430000	222435000	0,0,0	2.685438	0.9823939	1.5547677	1.3393054	1.9881004	2.849436	0.95996815	4.0399294
chr2	85285000	85290000	chr2	85515000	85520000	0,0,0	3.9454722	0.9973683	2.8665981	1.5001805	1.7881458	4.6072407	0.7935559	5.940734
chr2	72150000	72155000	chr2	72800000	72805000	0,0,0	3.270339	0.9955694	1.5634178	2.5648818	3.1375654	3.139891	1.0706806	5.419786
chr2	121855000	121860000	chr2	122110000	122115000	0,0,0	3.4844666	0.9793057	2.451661	1.123976	1.2341663	2.8792093	0.71968716	3.878299
chr2	105985000	105990000	chr2	106140000	106145000	0,0,0	5.0758877	0.99391925	3.438774	1.0989987	2.022231	4.126266	0.59909475	5.1031537
chr2	180275000	180280000	chr2	180615000	180620000	0,0,0	4.625337	0.99912965	2.8357613	1.8599849	3.330427	5.3940263	1.1813331	7.0473466
chr2	62140000	62145000	chr2	62415000	62420000	0,0,0	2.6860757	1.0	1.6136745	0.8116933	1.1749307	1.8125243	0.43971884	2.5340295
chr2	176230000	176235000	chr2	176715000	176720000	0,0,0	2.1604722	0.97686	1.382539	1.3431213	1.4475867	2.5726972	0.56108314	3.7665825
chr2	33170000	33175000	chr2	33495000	33500000	0,0,0	2.1688235	0.9383006	1.2878066	1.1768016	1.1797742	1.7397243	0.44389322	2.7857702
chr2	189960000	189965000	chr2	190160000	190165000	0,0,0	2.565583	0.9643182	1.4740677	1.3453194	1.5432856	2.1376204	0.49702394	3.33346
chr2	104660000	104665000	chr2	105465000	105470000	0,0,0	2.550065	0.9869963	1.6890744	1.2324423	1.6749326	3.247469	0.7770155	4.342973
chr2	75130000	75135000	chr2	75855000	75860000	0,0,0	3.0501857	0.9809934	1.8093084	1.5836203	1.7275386	2.5557172	0.7351705	3.9633796
chr2	223840000	223845000	chr2	224470000	224475000	0,0,0	3.3611674	0.98954564	1.5774618	2.3531451	2.6055303	2.4695275	1.1052215	4.561212
chr2	46025000	46030000	chr2	46160000	46165000	0,0,0	2.339169	0.90782374	1.532212	0.7968439	0.8867749	1.6759944	0.47351655	2.3843
chr2	100880000	100885000	chr2	100990000	100995000	0,0,0	3.0610244	1.0	1.9461305	0.96499974	1.181983	2.0669978	0.5328596	2.9247754
chr2	176235000	176240000	chr2	176945000	176950000	0,0,0	4.7610774	0.999662	2.9845822	2.9783254	3.170967	5.345771	1.623727	7.993171
chr2	33005000	33010000	chr2	33315000	33320000	0,0,0	2.8552904	0.9759973	1.4235568	1.8438122	2.0004823	2.0910316	0.93799293	3.7299757
chr2	153260000	153265000	chr2	153485000	153490000	0,0,0	2.8620622	0.95889294	1.492397	1.3124614	1.7305114	2.0252733	0.59255767	3.191906
chr2	24050000	24055000	chr2	24300000	24305000	0,0,0	2.53534	1.0	1.680301	0.7480607	0.89458996	1.7425336	0.36641604	2.4074764
chr2	198665000	198670000	chr2	199160000	199165000	0,0,0	6.046162	0.99946976	3.48232	2.50528	3.7451074	5.3160625	1.2920948	7.542979
chr2	118805000	118810000	chr2	118940000	118945000	0,0,0	3.120902	1.0	1.8074757	0.95319897	1.2445555	1.7701375	0.44030583	2.6174257
chr2	196525000	196530000	chr2	196805000	196810000	0,0,0	2.5236468	0.9459067	1.5355688	1.0672626	1.2510912	1.9686693	0.4810714	2.9173472
chr2	34315000	34320000	chr2	35630000	35635000	0,0,0	4.2459106	0.99945426	1.7926697	4.2499065	4.6587687	3.736434	1.5796623	7.514128
chr2	231765000	231770000	chr2	231850000	231855000	0,0,0	2.040126	0.94446284	1.370452	0.83101773	1.0672649	2.15232	0.29994035	2.8910022
chr2	88360000	88365000	chr2	88455000	88460000	0,0,0	3.2301402	0.9671113	2.0139005	1.2482581	1.3849916	2.3054173	0.51198995	3.4149804
chr2	212630000	212635000	chr2	213160000	213165000	0,0,0	2.7696235	0.9912359	1.4277828	2.093413	2.5396829	2.8767753	0.9623519	4.737587
chr2	45205000	45210000	chr2	45720000	45725000	0,0,0	7.8299303	0.99999726	3.7177978	6.368749	7.333879	7.1567163	2.5614688	12.817826
chr2	200565000	200570000	chr2	200725000	200730000	0,0,0	2.7938137	0.96758336	1.5658704	1.410873	1.6497434	2.1753302	0.5706772	3.4294395
chr2	165595000	165600000	chr2	165695000	165700000	0,0,0	2.5582423	0.9333044	1.4995528	0.9459889	1.2779775	1.8670182	0.47312576	2.7078972
chr2	221550000	221555000	chr2	222200000	222205000	0,0,0	1.9021698	0.9558332	1.2762434	1.0383343	1.0850503	2.1971416	0.7209046	3.1201053
chr2	155755000	155760000	chr2	156100000	156105000	0,0,0	2.3187191	0.95009583	1.2812655	1.0950301	1.5483657	2.024601	0.5940973	2.997961
chr2	71675000	71680000	chr2	71730000	71735000	0,0,0	2.158769	1.0	1.5615126	0.5513716	0.5802808	1.4899701	0.23701814	1.9800781
chr2	158885000	158890000	chr2	159315000	159320000	0,0,0	3.4576178	0.97548586	1.9881363	1.4643809	1.7307341	2.407218	0.7220779	3.7088895
chr2	237455000	237460000	chr2	238100000	238105000	0,0,0	2.5105815	0.9747781	1.371003	1.3624777	1.9290462	2.4693341	0.7429147	3.6804254
chr2	10950000	10955000	chr2	11590000	11595000	0,0,0	2.4632897	0.9600853	1.3754777	1.409523	1.518014	1.9684348	0.67015725	3.2213442
chr2	48335000	48340000	chr2	48545000	48550000	0,0,0	2.323609	0.9403956	1.4532692	1.0677694	1.1167237	1.8711902	0.5345673	2.8203185
chr2	45865000	45870000	chr2	46005000	46010000	0,0,0	2.9912484	0.9545359	2.0941854	0.88448936	1.0062308	2.3049407	0.5250487	3.0911534
chr2	182600000	182605000	chr2	182765000	182770000	0,0,0	2.5334508	0.93600345	1.7745093	0.5863923	0.9936423	2.2279737	0.41755855	2.7492113
chr2	39165000	39170000	chr2	39460000	39465000	0,0,0	2.8928888	0.9826406	1.7615122	1.59751	1.678574	2.6340325	0.8090109	4.0540414
chr2	120165000	120170000	chr2	120230000	120235000	0,0,0	2.99706	0.9567149	1.8249897	0.99434245	1.421699	2.2564127	0.44679824	3.1402726
chr2	151560000	151565000	chr2	151905000	151910000	0,0,0	2.3767977	0.9507747	1.364962	1.3012371	1.3526719	1.8550057	0.60465765	3.0116608
chr2	224835000	224840000	chr2	225515000	225520000	0,0,0	4.6488347	0.99490416	2.2009025	2.88807	2.9000614	2.7127082	1.327559	5.2798815
chr2	88890000	88895000	chr2	88965000	88970000	0,0,0	3.2794805	0.962389	2.171856	0.8231199	1.3197987	2.549136	0.41892958	3.280798
chr2	62685000	62690000	chr2	63265000	63270000	0,0,0	4.440649	0.996974	1.7293869	3.3634236	3.852507	2.8114023	1.3297157	5.801112
chr2	160395000	160400000	chr2	160570000	160575000	0,0,0	2.1617951	0.91232044	1.2940862	0.820097	1.1166631	1.7053438	0.2773379	2.434319
chr2	236690000	236695000	chr2	237080000	237085000	0,0,0	4.702511	0.9959757	3.101908	1.658931	2.1040957	4.0413585	0.85442936	5.515964
chr2	146580000	146585000	chr2	147065000	147070000	0,0,0	2.7313526	0.9692091	1.357765	1.614469	1.9279691	2.0458121	1.1053711	3.4808958
chr2	18925000	18930000	chr2	20055000	20060000	0,0,0	4.622095	0.99694043	2.0488646	3.1682868	3.452537	2.9738257	1.2258244	5.7900805
chr2	70310000	70315000	chr2	70365000	70370000	0,0,0	2.5048184	0.96952856	1.5608686	1.0604087	1.5256073	2.5487418	0.61359483	3.4913275
chr2	222915000	222920000	chr2	223175000	223180000	0,0,0	3.4384627	0.9831359	2.1900356	1.4521855	1.5902214	2.79216	0.57728994	4.0829916
chr2	136680000	136685000	chr2	136870000	136875000	0,0,0	2.3142414	0.9147172	1.5210825	0.718986	0.9589651	1.8229394	0.4477533	2.462038
chr2	98420000	98425000	chr2	98995000	99000000	0,0,0	3.1697311	0.9923483	1.9936762	2.1049387	2.9744756	5.0751944	0.9545191	6.946251
chr2	176985000	176990000	chr2	177665000	177670000	0,0,0	4.397533	0.9900334	1.8633546	2.65256	2.8237786	2.2511625	0.9469737	4.6089935
chr2	29180000	29185000	chr2	29420000	29425000	0,0,0	5.589054	0.9988415	3.4442997	1.9144092	3.0968883	5.059669	0.9231425	6.761366
chr2	187730000	187735000	chr2	188320000	188325000	0,0,0	5.4262743	0.9997199	3.3599203	2.095469	3.82018	6.3186164	1.4761076	8.181255
chr2	85645000	85650000	chr2	85775000	85780000	0,0,0	4.8274636	0.9992651	2.509833	3.308906	3.7589905	4.2752795	1.2121634	7.2165294
chr2	230870000	230875000	chr2	231475000	231480000	0,0,0	2.663583	0.98596126	1.7836674	0.89934653	1.7525129	3.4669569	0.6044406	4.266376
chr2	43050000	43055000	chr2	43245000	43250000	0,0,0	2.483782	0.9346858	1.6568446	0.9097916	0.9646698	1.9201257	0.34455684	2.7288294
chr2	186160000	186165000	chr2	187110000	187115000	0,0,0	2.583521	0.9824433	1.360869	1.7112172	2.1338067	2.521654	0.95946133	4.042736
chr2	1595000	1600000	chr2	1775000	1780000	0,0,0	2.7815855	0.95195615	1.8325285	0.88774633	1.1746367	2.2468476	0.45264292	3.0359554
chr2	11370000	11375000	chr2	11565000	11570000	0,0,0	2.4662771	0.96616143	1.4217495	1.383827	1.5491273	2.156436	0.6598122	3.3865044
chr2	39285000	39290000	chr2	39345000	39350000	0,0,0	2.0896933	0.90869266	1.3631196	0.8418658	0.87953585	1.6454474	0.5100083	2.3937724
chr2	43460000	43465000	chr2	43705000	43710000	0,0,0	2.659068	0.9816111	1.7195177	1.2598872	1.5764446	2.8765216	0.6086704	3.9964213
chr2	198055000	198060000	chr2	198235000	198240000	0,0,0	3.595138	0.986479	2.3892634	1.1525967	1.6793655	3.2794254	0.635881	4.3039556
chr2	154720000	154725000	chr2	155230000	155235000	0,0,0	3.322851	0.99167347	1.6004349	2.4269266	2.6651316	2.6315372	1.3467066	4.788805
chr2	54335000	54340000	chr2	54925000	54930000	0,0,0	2.9159803	0.9957241	1.8730075	2.008846	2.0443747	3.669679	1.3172144	5.45532
chr2	55995000	56000000	chr2	56230000	56235000	0,0,0	2.5554242	0.9936633	1.5363606	1.5835602	2.3623102	3.654315	0.77581567	5.0619245
chr2	141335000	141340000	chr2	142890000	142895000	0,0,0	2.5723062	0.99335164	1.583192	1.8050656	2.109917	3.4094014	0.992672	5.013904
chr2	195040000	195045000	chr2	196180000	196185000	0,0,0	3.955541	0.9975666	1.8149534	3.1675496	3.5057526	3.203483	1.3217961	6.019083
chr2	236045000	236050000	chr2	236500000	236505000	0,0,0	3.3450532	0.9866673	2.0909357	1.4979652	1.7805268	2.986459	0.9497737	4.3179836
chr2	189385000	189390000	chr2	189840000	189845000	0,0,0	3.467579	0.99314904	2.1103473	1.6132556	2.241378	3.5498812	0.86607194	4.9838862
chr2	77195000	77200000	chr2	77510000	77515000	0,0,0	2.8073096	0.97135377	1.4637626	1.7524663	1.7807577	1.9953535	0.8959974	3.5531013
chr2	162130000	162135000	chr2	162980000	162985000	0,0,0	3.2797983	0.9811145	1.6317123	2.0011597	2.1162868	2.190963	1.1803135	3.9697716
chr2	30935000	30940000	chr2	31550000	31555000	0,0,0	3.6518054	0.9953793	2.0033655	2.3876927	2.5991955	3.255376	1.2622788	5.3777695
chr2	235040000	235045000	chr2	235410000	235415000	0,0,0	3.7020075	0.99417055	2.1694024	1.7136151	2.4715414	3.6221476	1.0896261	5.145361
chr2	213015000	213020000	chr2	213405000	213410000	0,0,0	3.384034	0.991425	1.7841728	2.3156643	2.357927	2.7010238	0.89015347	4.759392
chr2	42320000	42325000	chr2	42465000	42470000	0,0,0	3.5448916	0.98819757	1.8471166	1.876403	2.3843486	2.7719984	0.62910044	4.4399123
chr2	239640000	239645000	chr2	240600000	240605000	0,0,0	2.5613973	0.9709731	1.4547194	1.8298433	2.727698	3.769193	0.94863105	5.3957205
chr2	198240000	198245000	chr2	198645000	198650000	0,0,0	3.3957016	1.0	2.0022068	1.2995417	1.3172305	1.9125227	0.56024796	3.0676708
chr2	223565000	223570000	chr2	223775000	223780000	0,0,0	3.5529735	0.9929972	2.3655488	1.6434711	1.7693871	3.5011044	0.78125143	4.9619675
chr2	127165000	127170000	chr2	127535000	127540000	0,0,0	2.537564	0.95216894	1.4117954	1.3843355	1.4154035	1.8098747	0.5537906	3.0403953
chr2	221985000	221990000	chr2	222445000	222450000	0,0,0	2.9442666	0.97963583	1.4724102	1.6945814	2.1946225	2.3880873	0.7760188	3.894382
chr2	201685000	201690000	chr2	201720000	201725000	0,0,0	2.4230194	0.9163449	1.5906321	0.6563767	1.0037055	1.897864	0.33316448	2.4813101
chr2	47560000	47565000	chr2	47995000	48000000	0,0,0	3.8414156	1.0	2.1974947	1.407764	1.5000196	2.0446188	0.70656556	3.2959645
chr2	121100000	121105000	chr2	121420000	121425000	0,0,0	3.4265423	0.9899418	2.02861	1.738994	2.062698	3.0540674	0.8082231	4.5998397
chr2	225985000	225990000	chr2	226520000	226525000	0,0,0	4.038711	0.995502	2.1856751	2.096505	2.8263855	3.5411198	1.064073	5.40468
chr2	11830000	11835000	chr2	11920000	11925000	0,0,0	3.1802275	1.0	2.2890422	0.5910591	0.87436485	2.1464922	0.3211652	2.671878
chr2	157455000	157460000	chr2	157870000	157875000	0,0,0	2.580531	0.962677	1.4154531	1.4351565	1.602283	2.0127919	0.9170905	3.2884865
chr2	61025000	61030000	chr2	61220000	61225000	0,0,0	4.3153706	0.99531955	2.5622241	1.7988415	2.5060928	3.7659407	0.73982346	5.364911
chr2	21265000	21270000	chr2	21540000	21545000	0,0,0	3.2297506	1.0	1.9527451	0.86808336	1.5151471	2.3834474	0.44069898	3.1550772
chr2	15405000	15410000	chr2	15710000	15715000	0,0,0	2.9320576	0.96148276	1.6762136	1.4355038	1.4619613	1.9809843	0.7519682	3.2569878
chr2	16950000	16955000	chr2	17485000	17490000	0,0,0	3.7741227	0.9875637	1.9777546	1.8587394	2.3336937	2.7353787	1.106603	4.3875914
chr2	152890000	152895000	chr2	153490000	153495000	0,0,0	4.058602	0.9962271	2.1186914	2.0043206	3.1655455	3.798865	1.1021798	5.5804834
chr2	43195000	43200000	chr2	43710000	43715000	0,0,0	2.573329	0.97136533	1.7349735	1.5447185	1.9824933	4.0387616	0.996207	5.411845
chr2	172430000	172435000	chr2	172975000	172980000	0,0,0	4.560086	0.99847525	2.556228	2.4572427	3.2251854	4.3023887	1.3597088	6.486604
chr2	178200000	178205000	chr2	178270000	178275000	0,0,0	2.2380998	0.9217981	1.4704345	0.7807472	0.97557926	1.8547282	0.3132059	2.5487258
chr2	202670000	202675000	chr2	202900000	202905000	0,0,0	1.9111624	0.9413723	1.3935249	0.57202375	0.9145465	2.328376	0.33874416	2.8368416
chr2	212735000	212740000	chr2	213425000	213430000	0,0,0	5.669509	0.9981551	2.175872	3.8352394	4.144401	2.8869028	1.3376162	6.2960043
chr2	220265000	220270000	chr2	220395000	220400000	0,0,0	3.54198	0.9832492	2.6226988	0.7787894	1.2691123	3.3974764	0.39749116	4.0897336
chr2	180985000	180990000	chr2	182320000	182325000	0,0,0	3.847619	0.9975578	1.9962702	2.9388568	3.053152	3.4031603	1.5215832	6.0154777
chr2	234880000	234885000	chr2	236025000	236030000	0,0,0	3.6085885	0.9978077	1.7868285	2.7301073	3.4651885	3.6966727	1.2259846	6.1234345
chr2	175115000	175120000	chr2	175190000	175195000	0,0,0	2.4410627	0.9144878	1.8026971	0.5001135	0.7548622	2.0148056	0.3183577	2.4593508
chr2	43180000	43185000	chr2	43770000	43775000	0,0,0	2.8532166	0.97961986	1.7997199	1.7412922	2.4827619	4.264751	1.2197808	5.8125668
chr2	226530000	226535000	chr2	227675000	227680000	0,0,0	4.3747416	0.998237	1.6859274	3.5711083	4.304398	3.167086	1.4414079	6.3414044
