chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr1	216165000	216170000	chr1	216360000	216365000	0,0,0	3.1738799	0.97770345	1.6534727	1.5944675	2.0498326	2.3864124	0.66738695	3.8037167
chr1	179855000	179860000	chr1	179980000	179985000	0,0,0	1.8883741	0.9204747	1.4028367	0.6153865	0.70951176	1.9849322	0.37362182	2.5319424
chr1	228800000	228805000	chr1	229615000	229620000	0,0,0	6.616557	0.99932826	3.8540854	2.8081965	3.3622563	4.8101754	1.0949327	7.30635
chr1	36110000	36115000	chr1	36190000	36195000	0,0,0	1.9906552	0.9539982	1.3156056	1.0672184	1.0980334	2.1307561	0.5200744	3.0793948
chr1	199745000	199750000	chr1	200455000	200460000	0,0,0	2.979151	0.99568444	1.6106011	2.044671	2.8867388	3.6286151	0.85311306	5.4461007
chr1	162840000	162845000	chr1	163140000	163145000	0,0,0	3.363562	0.9955868	2.2787874	1.6845343	1.890843	3.9263535	0.92430145	5.4237175
chr1	25175000	25180000	chr1	25360000	25365000	0,0,0	2.6270583	0.95687664	1.8734312	0.6746939	1.0719147	2.5442882	0.45127904	3.144016
chr1	34580000	34585000	chr1	35045000	35050000	0,0,0	2.4843185	0.9811059	1.3824952	1.5095448	1.9959109	2.6274998	0.85876983	3.9693174
chr1	68585000	68590000	chr1	68805000	68810000	0,0,0	5.2630816	0.9992992	3.4175174	1.8175244	3.0712774	5.6484656	1.263189	7.264043
chr1	161750000	161755000	chr1	162250000	162255000	0,0,0	4.0621634	0.9870031	1.8199177	2.3888235	2.5517385	2.2200963	1.1083775	4.343495
chr1	219840000	219845000	chr1	219985000	219990000	0,0,0	3.1761887	1.0	2.2991266	0.6801591	0.9124538	2.2984009	0.4384149	2.9029868
chr1	167035000	167040000	chr1	167410000	167415000	0,0,0	3.312811	0.9823326	2.173536	1.0413249	1.6482972	3.1108289	0.57974154	4.036451
chr1	182410000	182415000	chr1	182750000	182755000	0,0,0	5.2614617	0.9990093	2.2999783	3.7099092	4.2290688	3.6201024	1.3329816	6.9177995
chr1	233440000	233445000	chr1	234200000	234205000	0,0,0	3.3948863	0.99884653	1.811651	3.013235	3.423447	4.087262	1.1505449	6.7656927
chr1	35915000	35920000	chr1	36190000	36195000	0,0,0	2.215852	0.94054717	1.5790124	0.6749133	0.9301938	2.2229414	0.48126286	2.8228643
chr1	159125000	159130000	chr1	159730000	159735000	0,0,0	2.2149014	0.9823692	1.2930384	1.3695787	1.9415746	2.8211217	0.98859584	4.038525
chr1	31655000	31660000	chr1	32010000	32015000	0,0,0	3.0433679	0.9814538	1.9414892	1.3977091	1.5571713	2.7454958	0.7134227	3.9879038
chr1	45310000	45315000	chr1	45755000	45760000	0,0,0	2.6715188	0.98638093	1.3341022	2.0766692	2.322651	2.4508023	0.7788471	4.2967305
chr1	55745000	55750000	chr1	57170000	57175000	0,0,0	2.9106014	0.99618465	1.6606436	2.671371	3.8560324	5.362551	1.2155055	7.7371035
chr1	57050000	57055000	chr1	57285000	57290000	0,0,0	3.475319	1.0	2.1484497	0.90420234	1.0826857	1.7689966	0.4435624	2.572732
chr1	45975000	45980000	chr1	46035000	46040000	0,0,0	3.442022	0.9782469	2.0650103	1.1642029	1.8109988	2.7935495	0.42370006	3.8283963
chr1	119825000	119830000	chr1	119910000	119915000	0,0,0	2.4228373	0.9320487	1.7574531	0.66488004	0.82154	2.0982382	0.37142584	2.6892426
chr1	168425000	168430000	chr1	169505000	169510000	0,0,0	3.0110288	0.9975359	1.4472417	3.0388863	3.354813	3.305325	1.1604531	6.006557
chr1	107155000	107160000	chr1	107680000	107685000	0,0,0	2.5929706	0.9602658	1.7614055	0.9078626	1.1625354	2.4188893	0.54665923	3.2258782
chr1	23870000	23875000	chr1	23960000	23965000	0,0,0	4.989848	0.9990638	2.5955913	2.8110495	3.8233829	4.4757	1.0742639	6.9744105
chr1	86375000	86380000	chr1	86810000	86815000	0,0,0	3.0601368	0.9768345	1.5259191	1.6285264	2.135496	2.3179011	0.73070467	3.76548
chr1	37920000	37925000	chr1	38145000	38150000	0,0,0	3.4456313	0.97652644	2.2808082	0.9232873	1.5203638	2.9315698	0.55470324	3.7522695
chr1	22045000	22050000	chr1	22295000	22300000	0,0,0	2.9835315	0.9971009	1.7822798	2.1802468	2.586335	3.9059508	0.8483261	5.843948
chr1	207685000	207690000	chr1	207870000	207875000	0,0,0	3.1592262	1.0	1.6222397	1.3205539	1.4973762	1.6645659	0.49709442	2.8383915
chr1	42035000	42040000	chr1	42260000	42265000	0,0,0	2.307657	0.9650633	1.5372741	1.0413198	1.2291533	2.4289472	0.67912143	3.354565
chr1	115520000	115525000	chr1	115655000	115660000	0,0,0	3.1840909	1.0	2.2851503	0.6395114	1.0247473	2.4794145	0.3032127	3.047869
chr1	183625000	183630000	chr1	184650000	184655000	0,0,0	4.36827	0.99593854	2.1192954	2.924912	2.9674373	2.9068637	1.1729692	5.5067854
chr1	64085000	64090000	chr1	64605000	64610000	0,0,0	2.5476053	0.9758844	1.6865741	1.6083639	2.160921	4.1851273	0.9250395	5.614784
chr1	205755000	205760000	chr1	205875000	205880000	0,0,0	3.3943937	1.0	2.4661863	0.70976424	0.9842107	2.5031614	0.55048615	3.134063
chr1	232010000	232015000	chr1	232445000	232450000	0,0,0	2.0033774	0.94641304	1.4000865	0.8181433	0.9680431	2.1995142	0.40874815	2.9267528
chr1	91045000	91050000	chr1	91425000	91430000	0,0,0	3.1454644	0.9864768	1.5302415	2.2182753	2.3440413	2.3319933	0.8688556	4.3037934
chr1	25175000	25180000	chr1	25520000	25525000	0,0,0	3.424013	0.9889473	2.342045	1.0698361	1.6896541	3.5545819	0.518951	4.5055475
chr1	224695000	224700000	chr1	225110000	225115000	0,0,0	3.7553606	0.9989856	2.3295276	1.9979255	3.090983	5.118214	1.0282377	6.894148
chr1	26945000	26950000	chr1	27015000	27020000	0,0,0	3.0859535	0.99199736	1.9613488	1.177988	2.160427	3.7813823	0.6708907	4.8284826
chr1	193150000	193155000	chr1	194270000	194275000	0,0,0	3.8353436	0.9967338	1.8200086	2.3783894	3.5110052	3.6105847	1.2837571	5.7247086
chr1	24510000	24515000	chr1	25165000	25170000	0,0,0	3.5646203	0.98027414	1.883894	1.8082919	1.9883964	2.3188617	0.8156487	3.926232
chr1	157060000	157065000	chr1	157125000	157130000	0,0,0	2.8851995	0.9441546	2.1130867	0.5802292	0.91642416	2.3697083	0.28993562	2.8854678
chr1	78745000	78750000	chr1	79060000	79065000	0,0,0	1.9826778	0.9507638	1.2897071	1.09135	1.0989119	2.0413501	0.5839185	3.0114388
chr1	175000000	175005000	chr1	175285000	175290000	0,0,0	3.5527852	1.0	2.2419033	1.0332261	1.2445327	2.1363623	0.48937532	3.0547855
chr1	21550000	21555000	chr1	21915000	21920000	0,0,0	3.5715406	0.9914173	2.3855972	1.4132414	1.7622504	3.5022852	0.64560795	4.7584996
chr1	54870000	54875000	chr1	54950000	54955000	0,0,0	5.094171	0.9956702	2.4714417	2.26495	3.2459915	3.4295073	0.96963376	5.442796
chr1	159765000	159770000	chr1	159975000	159980000	0,0,0	3.0667956	0.974523	2.2147996	0.633693	1.2763942	3.1070774	0.46734273	3.6703598
chr1	11300000	11305000	chr1	11700000	11705000	0,0,0	4.5550833	0.9997671	2.074452	3.8196805	5.208859	4.9706674	1.4604132	8.365939
chr1	233935000	233940000	chr1	234190000	234195000	0,0,0	2.2177086	0.93082964	1.5195565	0.831451	0.8983314	1.9323926	0.39429682	2.67146
chr1	32865000	32870000	chr1	33235000	33240000	0,0,0	3.087426	0.99376965	1.6718737	2.2592306	2.5088215	3.0706456	0.8801845	5.0788507
chr1	55605000	55610000	chr1	55740000	55745000	0,0,0	3.4906645	0.97748446	2.3358023	0.87932426	1.5215877	3.0123222	0.4744067	3.7939441
chr1	78150000	78155000	chr1	78575000	78580000	0,0,0	2.6765919	1.0	1.7873214	0.5346222	0.9383096	1.8471904	0.29906437	2.32241
chr1	102285000	102290000	chr1	102655000	102660000	0,0,0	3.1465325	0.9926802	1.8736179	1.7309012	2.2430253	3.379103	0.9198534	4.9176817
chr1	87595000	87600000	chr1	87745000	87750000	0,0,0	3.0103655	1.0	2.191693	0.7563838	0.7607614	2.008029	0.34741366	2.68037
chr1	33395000	33400000	chr1	33470000	33475000	0,0,0	1.8011557	0.9292741	1.3250619	0.5519018	0.81820434	2.1586385	0.27195835	2.6492178
chr1	202300000	202305000	chr1	202685000	202690000	0,0,0	2.9150405	0.9841232	1.8258158	1.515457	1.6613048	2.7962523	0.6559599	4.1433253
chr1	98645000	98650000	chr1	98925000	98930000	0,0,0	2.4279706	0.9540501	1.4885075	1.1747434	1.2750615	2.0363066	0.5586105	3.080523
chr1	212835000	212840000	chr1	213165000	213170000	0,0,0	3.312907	0.9841624	1.8645444	1.6964818	1.9837776	2.6378129	0.7361083	4.145797
chr1	197485000	197490000	chr1	198640000	198645000	0,0,0	3.6845174	0.99616534	1.6811581	3.864071	4.6363244	4.2966795	1.756977	7.731409
chr1	227945000	227950000	chr1	228135000	228140000	0,0,0	3.0483387	0.98616844	2.1074982	0.9386855	1.5952924	3.4468613	0.53744763	4.2812486
chr1	223310000	223315000	chr1	223690000	223695000	0,0,0	4.07073	1.0	2.8709686	0.80159426	1.1354144	2.6233366	0.45283887	3.3358648
chr1	206900000	206905000	chr1	207150000	207155000	0,0,0	2.877621	0.9886439	1.8610249	1.3487859	1.7976952	3.279544	0.7586109	4.478465
chr1	156695000	156700000	chr1	156825000	156830000	0,0,0	2.268979	0.9790594	1.332444	1.3139049	1.8366529	2.69855	0.5695442	3.8664653
chr1	94515000	94520000	chr1	94930000	94935000	0,0,0	2.681452	0.9696766	1.8507147	0.91023636	1.237308	2.6870985	0.49642047	3.4961977
chr1	223305000	223310000	chr1	223870000	223875000	0,0,0	3.9887617	0.9992267	2.699014	1.4485552	2.895953	5.877945	0.9687226	7.1655498
chr1	54340000	54345000	chr1	54415000	54420000	0,0,0	2.4789732	0.95909387	1.8298053	0.79926515	0.90840924	2.4863482	0.34497583	3.1968064
chr1	2345000	2350000	chr1	3340000	3345000	0,0,0	3.9955063	0.99917483	2.1922207	2.8150122	3.5999026	4.598452	1.4511032	7.100685
chr1	53745000	53750000	chr1	54240000	54245000	0,0,0	2.5978448	0.9703198	1.4031633	1.6462716	1.7044758	2.0542867	0.7155229	3.5176394
chr1	152840000	152845000	chr1	153190000	153195000	0,0,0	3.7074761	0.9988073	1.8913385	3.0489287	3.6284213	4.022088	1.3825041	6.732247
chr1	192440000	192445000	chr1	192775000	192780000	0,0,0	4.12347	0.984374	2.411434	1.5304136	1.9330616	2.7988822	0.73071814	4.15925
chr1	201675000	201680000	chr1	201760000	201765000	0,0,0	3.5246253	0.9843102	2.207314	1.2261443	1.8134542	3.0652707	0.6415625	4.1551766
chr1	40545000	40550000	chr1	40800000	40805000	0,0,0	2.3045316	0.9853231	1.693176	0.9761631	1.2619298	3.3542159	0.5300352	4.2219167
chr1	241050000	241055000	chr1	245240000	245245000	0,0,0	6.554646	0.9999818	3.3477557	5.4905653	7.6501446	8.717885	2.1684973	13.598388
chr1	44840000	44845000	chr1	45065000	45070000	0,0,0	2.3190336	0.98882973	1.6538192	1.1738793	1.4277166	3.4515166	0.7171823	4.494965
chr1	207250000	207255000	chr1	207670000	207675000	0,0,0	7.1163793	0.99922407	4.0722756	2.6533728	3.4603498	4.8036447	1.2277917	7.162198
chr1	117115000	117120000	chr1	117595000	117600000	0,0,0	4.6085377	0.99940825	2.631042	2.1110406	3.928103	5.5566688	0.84122497	7.4331493
chr1	181205000	181210000	chr1	181895000	181900000	0,0,0	2.552075	0.980858	1.4735258	1.3625927	1.9311897	2.74509	0.7216076	3.9562836
chr1	94985000	94990000	chr1	95265000	95270000	0,0,0	4.98268	0.999501	2.9128811	2.3730333	3.748751	5.494346	0.9487966	7.603709
chr1	63425000	63430000	chr1	63910000	63915000	0,0,0	1.9942175	0.9745368	1.3956053	1.1025941	1.1704359	2.690818	0.721109	3.6709018
chr1	45290000	45295000	chr1	45605000	45610000	0,0,0	2.216692	0.91432863	1.6028388	0.37955034	0.8735626	2.1201131	0.19647244	2.4574914
chr1	12175000	12180000	chr1	12840000	12845000	0,0,0	3.7341466	0.99367714	2.0012753	2.0006728	2.6716228	3.2857306	0.9861085	5.064107
chr1	53740000	53745000	chr1	53855000	53860000	0,0,0	4.5561686	0.99653566	2.8255138	1.780185	2.4726453	4.0834274	0.9429734	5.6658144
chr1	234740000	234745000	chr1	235005000	235010000	0,0,0	1.7641057	0.9336737	1.2759843	0.73719096	0.8045315	2.0581694	0.3313359	2.7134502
chr1	203470000	203475000	chr1	203670000	203675000	0,0,0	5.102035	0.99944377	3.049474	2.3627906	3.5299754	5.3947926	1.2296568	7.4950514
chr1	161445000	161450000	chr1	161715000	161720000	0,0,0	6.1994615	0.9990446	3.845209	1.5144813	3.3690364	5.6078677	0.90547204	6.9540734
chr1	184345000	184350000	chr1	184630000	184635000	0,0,0	2.5020967	0.9661831	1.6482863	1.0782268	1.2668604	2.4287221	0.574515	3.3871458
chr1	35665000	35670000	chr1	35825000	35830000	0,0,0	2.3091304	0.9673101	1.528544	0.99157476	1.3111826	2.5396426	0.3500083	3.4210422
chr1	152625000	152630000	chr1	153195000	153200000	0,0,0	5.459903	0.9963349	3.0173428	2.397949	2.7220874	3.4779797	1.3869874	5.60949
chr1	30880000	30885000	chr1	31175000	31180000	0,0,0	2.7371442	0.9527227	1.6659098	1.1163712	1.3081826	2.0597115	0.53847754	3.0520415
chr1	19240000	19245000	chr1	19390000	19395000	0,0,0	3.168931	0.9886815	2.2034693	1.353004	1.4569995	3.2791119	0.9087313	4.481782
chr1	82280000	82285000	chr1	82330000	82335000	0,0,0	2.745192	0.9589751	1.6726516	1.103598	1.3979697	2.2129307	0.5599151	3.1939068
chr1	242995000	243000000	chr1	243490000	243495000	0,0,0	3.1111574	0.9670577	1.7950959	1.2474511	1.6323584	2.3045065	0.5663221	3.4133518
chr1	154450000	154455000	chr1	154525000	154530000	0,0,0	2.6430616	0.9557383	1.8360057	0.7682047	1.1034993	2.4351096	0.41098717	3.1179583
chr1	22995000	23000000	chr1	23250000	23255000	0,0,0	3.5470648	0.99635446	2.4074347	1.3813292	2.1280522	4.38698	1.2057312	5.6148286
chr1	91080000	91085000	chr1	91630000	91635000	0,0,0	2.2461452	0.97492343	1.5165464	1.0831449	1.3293066	2.7234092	0.66765594	3.6862047
chr1	164420000	164425000	chr1	164755000	164760000	0,0,0	2.7508316	0.9538458	1.6557139	1.229636	1.2986245	1.9830769	0.4614105	3.0760868
chr1	26925000	26930000	chr1	27115000	27120000	0,0,0	4.4632955	0.9996827	3.1048431	1.7406883	2.9610868	6.509329	1.3769648	8.056607
chr1	33595000	33600000	chr1	33830000	33835000	0,0,0	1.84633	0.9139349	1.4498047	0.4192463	0.61349565	2.0802422	0.3759647	2.4529057
chr1	231490000	231495000	chr1	231725000	231730000	0,0,0	4.8922048	0.9993651	3.1026866	2.5892963	2.9135528	5.061237	0.92913073	7.3628335
chr1	67460000	67465000	chr1	67960000	67965000	0,0,0	2.3840973	0.93541586	1.610537	0.83015317	0.97408277	2.0021563	0.552907	2.7400703
chr1	109050000	109055000	chr1	109435000	109440000	0,0,0	4.458769	1.0	3.0788515	0.9420608	0.9553421	2.1122925	0.6396639	2.9496799
chr1	219385000	219390000	chr1	219560000	219565000	0,0,0	2.6625738	0.9552284	1.616715	1.0984337	1.3573984	2.130117	0.4952452	3.1065025
chr1	240350000	240355000	chr1	240855000	240860000	0,0,0	3.3771238	0.9923272	2.1177783	1.4476084	2.1141071	3.5838182	0.6782819	4.870581
chr1	169965000	169970000	chr1	170560000	170565000	0,0,0	5.9975667	0.9999211	2.431413	6.4338346	7.9452534	6.29548	2.806404	12.014443
chr1	180220000	180225000	chr1	180380000	180385000	0,0,0	2.0763593	0.96257746	1.4339741	0.94016254	1.1183087	2.4501233	0.41273978	3.2858233
chr1	61565000	61570000	chr1	62310000	62315000	0,0,0	2.4843466	0.9692481	1.8547511	0.68090117	1.0384046	2.8769205	0.5946926	3.4821658
chr1	212635000	212640000	chr1	213165000	213170000	0,0,0	2.7562234	0.96469367	1.8991746	1.0113249	1.1190733	2.4450846	0.641811	3.34404
chr1	91975000	91980000	chr1	92395000	92400000	0,0,0	3.6580477	0.998741	2.4549863	1.963216	2.4501176	4.9330363	1.1191221	6.6781173
chr1	20690000	20695000	chr1	20815000	20820000	0,0,0	3.054228	0.9633223	2.0356715	0.808603	1.3183491	2.5871704	0.4482476	3.3059285
chr1	109820000	109825000	chr1	109940000	109945000	0,0,0	3.7311544	0.99374336	2.5053008	1.4925848	1.8587867	3.7478998	0.720302	5.0746417
chr1	215440000	215445000	chr1	215665000	215670000	0,0,0	2.6462736	0.9584265	1.3303639	1.5901518	1.6762122	1.767153	0.71467847	3.1806214
chr1	155905000	155910000	chr1	156035000	156040000	0,0,0	2.9691155	0.9831994	1.810825	1.4338753	1.7741572	2.81221	0.61138713	4.0867662
chr1	246185000	246190000	chr1	246610000	246615000	0,0,0	4.805238	0.9978485	2.5296412	2.9828525	3.0534883	3.4907942	1.2260499	6.1422186
chr1	32865000	32870000	chr1	33545000	33550000	0,0,0	2.9793603	0.9808869	1.705642	1.4073465	1.9400936	2.7068162	0.6177063	3.9577906
chr1	222955000	222960000	chr1	223870000	223875000	0,0,0	3.2259784	0.98894745	2.1658645	1.1508851	1.7380068	3.482554	0.8342395	4.505563
chr1	50830000	50835000	chr1	51070000	51075000	0,0,0	5.366052	1.0	2.7122214	2.485501	2.6442811	2.8208022	1.0246401	5.030136
chr1	167685000	167690000	chr1	167895000	167900000	0,0,0	3.7086868	0.9837996	2.1270306	1.4779431	2.0085454	2.8094168	0.5931907	4.1231437
chr1	9935000	9940000	chr1	10485000	10490000	0,0,0	2.7746634	0.98095256	1.7729763	1.0308025	1.7190576	3.0449655	0.74330676	3.9612343
chr1	40610000	40615000	chr1	40865000	40870000	0,0,0	2.8287532	0.9783313	1.6579086	1.8422848	2.7915108	4.1030498	1.0750593	5.7406363
chr1	22460000	22465000	chr1	22970000	22975000	0,0,0	3.3592384	0.9938205	1.9779333	2.0400293	2.2483761	3.2736802	1.203861	5.0870395
chr1	100275000	100280000	chr1	100920000	100925000	0,0,0	4.86561	0.9994834	2.5497181	3.1364985	4.0608635	4.781009	1.2937049	7.569008
chr1	225720000	225725000	chr1	225960000	225965000	0,0,0	2.6759403	0.9952488	1.6740218	1.7528304	2.253428	3.7918396	0.6835606	5.349911
chr1	172095000	172100000	chr1	172370000	172375000	0,0,0	2.4178596	0.9676596	1.4160877	1.4366032	1.5033652	2.1548135	0.76211506	3.4317942
chr1	76625000	76630000	chr1	77365000	77370000	0,0,0	2.3092756	0.98754895	1.4151832	1.6924288	1.8073835	2.882022	0.982759	4.3864026
chr1	44465000	44470000	chr1	44505000	44510000	0,0,0	1.935773	0.9034523	1.5664172	0.28458503	0.5547317	2.084996	0.18168762	2.3379605
chr1	49010000	49015000	chr1	50800000	50805000	0,0,0	2.6655333	0.9901884	1.7115885	1.7793065	2.8351247	5.07942	1.2953323	6.6610255
chr1	60765000	60770000	chr1	62320000	62325000	0,0,0	2.55665	0.99170834	1.3358518	2.0378058	2.557118	2.981616	0.8756998	4.792999
chr1	81495000	81500000	chr1	82270000	82275000	0,0,0	6.7052727	0.99994737	3.087639	4.328867	6.1416445	6.0051045	2.2523634	9.852986
chr1	34185000	34190000	chr1	35050000	35055000	0,0,0	3.0386455	0.989406	1.3299485	3.5529542	3.9984791	3.4145164	1.490934	6.5726976
chr1	149930000	149935000	chr1	150135000	150140000	0,0,0	2.4641018	0.9902667	1.7864727	0.95908594	1.5110657	3.7801602	0.68426806	4.6326814
chr1	112935000	112940000	chr1	113155000	113160000	0,0,0	3.905123	0.99065447	2.284585	1.515868	2.2722702	3.3259008	0.6834501	4.673339
chr1	164235000	164240000	chr1	164530000	164535000	0,0,0	3.6089811	0.9943694	1.7830161	2.258392	2.965895	3.1726112	0.97404885	5.180071
chr1	162585000	162590000	chr1	162765000	162770000	0,0,0	4.499546	0.9965478	2.4599798	2.257451	2.8866065	3.6627138	1.0615866	5.669337
chr1	94985000	94990000	chr1	95515000	95520000	0,0,0	2.898962	0.9783439	1.8660288	1.2013535	1.5332202	2.7649958	0.8233306	3.8328655
chr1	91630000	91635000	chr1	91740000	91745000	0,0,0	3.7189574	1.0	2.3504105	0.9091718	1.5865778	2.741773	0.38466123	3.549926
chr1	198740000	198745000	chr1	199085000	199090000	0,0,0	3.1098876	0.9910642	1.857925	1.8111452	2.062273	3.1082737	1.020122	4.7181807
chr1	108230000	108235000	chr1	108290000	108295000	0,0,0	2.2677596	1.0	1.6587654	0.5321799	0.58291954	1.5503267	0.2843096	2.0233755
chr1	117265000	117270000	chr1	117435000	117440000	0,0,0	1.9536338	0.94234085	1.3161978	0.9447692	0.9823766	2.0137074	0.5415139	2.8535025
chr1	205560000	205565000	chr1	205625000	205630000	0,0,0	2.4496596	0.9727923	1.612469	0.94907224	1.4503248	2.7610102	0.59782076	3.60463
chr1	181165000	181170000	chr1	181390000	181395000	0,0,0	5.697091	0.99837923	3.161039	2.8910716	3.0237062	3.8556867	1.2051626	6.4255285
chr1	157935000	157940000	chr1	158090000	158095000	0,0,0	6.293777	0.99943084	3.4199383	2.8466957	3.9077146	4.9417033	1.3804119	7.4721
chr1	60430000	60435000	chr1	61315000	61320000	0,0,0	2.8984396	0.9927832	1.6909176	1.8709308	2.274946	3.2687998	0.9577639	4.9318495
chr1	75715000	75720000	chr1	76095000	76100000	0,0,0	2.8130271	0.9839197	1.9837198	1.2302482	1.2875897	3.0370345	0.5738313	4.1305885
chr1	228320000	228325000	chr1	228705000	228710000	0,0,0	3.4954484	0.98518205	2.1806605	1.4916633	1.7298667	2.8864305	0.8779115	4.2123537
chr1	6850000	6855000	chr1	7270000	7275000	0,0,0	3.5543387	0.996627	2.0495636	2.06104	2.7351127	3.8604918	1.5302788	5.6925273
chr1	235270000	235275000	chr1	235945000	235950000	0,0,0	5.7106543	1.0	3.249666	1.4809396	1.9468039	2.6744862	0.55983347	3.9908767
chr1	17390000	17395000	chr1	17445000	17450000	0,0,0	2.070973	0.913559	1.3521365	0.73907536	0.9584199	1.7915912	0.29000613	2.4485471
chr1	234860000	234865000	chr1	235115000	235120000	0,0,0	1.6743037	0.90297925	1.3608059	0.38603446	0.48955506	1.9899306	0.25947458	2.3330724
chr1	220360000	220365000	chr1	220950000	220955000	0,0,0	2.965586	0.9836624	2.076944	1.5865937	2.049134	4.6606016	0.8872147	6.0709076
chr1	221425000	221430000	chr1	221600000	221605000	0,0,0	2.6400867	0.95460147	1.745531	1.055574	1.1095288	2.154308	0.57644975	3.0925963
chr1	51980000	51985000	chr1	52205000	52210000	0,0,0	9.432739	0.9999973	3.8596954	6.1531897	8.768456	7.3615494	3.404062	12.831051
chr1	199745000	199750000	chr1	200215000	200220000	0,0,0	2.471835	0.98461366	1.4892875	1.4596832	1.8630252	2.8772116	0.82561237	4.174708
chr1	28410000	28415000	chr1	28690000	28695000	0,0,0	2.8352647	1.0	1.8805869	0.79349005	0.9651641	1.8832752	0.4112857	2.5885994
chr1	169575000	169580000	chr1	169680000	169685000	0,0,0	2.1309526	0.9428176	1.3911955	0.83486986	1.1348648	2.1197002	0.41953713	2.8618066
chr1	29705000	29710000	chr1	30580000	30585000	0,0,0	3.1430976	0.9916737	1.6532396	3.0457256	3.5501492	4.1421885	1.2407128	6.8495
chr1	44225000	44230000	chr1	44395000	44400000	0,0,0	4.1953483	0.99837756	2.6726596	1.7006042	2.7930615	4.9128523	0.9666794	6.4245005
chr1	76375000	76380000	chr1	76615000	76620000	0,0,0	2.9139822	0.9601754	1.5733206	1.1631505	1.7357873	2.189693	0.41844812	3.2236047
chr1	241780000	241785000	chr1	241995000	242000000	0,0,0	4.023181	0.9963257	2.817989	1.3093798	1.9697376	4.4430747	0.7875594	5.6069674
chr1	30265000	30270000	chr1	30850000	30855000	0,0,0	2.480987	0.9889698	1.2930391	2.127535	2.3086164	2.6164446	0.9865385	4.507587
chr1	184045000	184050000	chr1	184630000	184635000	0,0,0	3.4682834	0.994909	2.276568	2.2716284	2.842759	5.3913054	0.9660367	7.4105306
chr1	189825000	189830000	chr1	190285000	190290000	0,0,0	1.8133578	0.92625624	1.285109	0.68286765	0.8453938	2.000436	0.38652503	2.6074295
chr1	169965000	169970000	chr1	170260000	170265000	0,0,0	5.176382	0.99941105	2.7385826	2.379706	4.28337	5.322625	1.7216808	7.4379196
chr1	111065000	111070000	chr1	111155000	111160000	0,0,0	3.4152157	0.9683142	2.1812007	0.8771769	1.5104654	2.672531	0.38958856	3.4522438
chr1	68315000	68320000	chr1	68570000	68575000	0,0,0	3.110057	0.97507226	2.1853316	0.8498031	1.2904161	2.9367754	0.6911968	3.6921558
chr1	174225000	174230000	chr1	174710000	174715000	0,0,0	6.7869306	0.9999473	3.8385854	3.5923321	4.8909073	6.658513	1.974271	9.851697
chr1	81290000	81295000	chr1	81495000	81500000	0,0,0	4.700003	0.99293876	2.0437367	2.399023	3.1748896	2.8211818	0.9488814	4.953647
chr1	147110000	147115000	chr1	147360000	147365000	0,0,0	4.2569947	0.99860543	2.434197	2.565877	3.1166084	4.295081	0.88419247	6.575861
chr1	29105000	29110000	chr1	29360000	29365000	0,0,0	2.3720589	0.92581224	1.7308196	0.56057286	0.81853235	2.1031387	0.3062093	2.6014256
chr1	234745000	234750000	chr1	235105000	235110000	0,0,0	2.0148637	0.96896154	1.5122279	0.78715444	0.9601112	2.773195	0.43670037	3.4728878
chr1	208050000	208055000	chr1	208405000	208410000	0,0,0	2.580974	1.0	1.6360391	0.9123286	1.005594	1.7443136	0.46599358	2.5552723
chr1	63790000	63795000	chr1	63900000	63905000	0,0,0	2.252688	0.93276244	1.6480972	0.63120574	0.81656986	2.138732	0.3285249	2.6998036
chr1	23305000	23310000	chr1	23510000	23515000	0,0,0	4.989986	0.99852985	2.861942	2.3887284	3.1522639	4.399744	1.2257606	6.523058
chr1	45825000	45830000	chr1	45955000	45960000	0,0,0	3.9135077	0.9940073	2.5852416	1.2666728	2.0807118	3.9918132	0.5976776	5.1177444
chr1	47900000	47905000	chr1	48175000	48180000	0,0,0	4.635888	0.9997845	3.0921464	2.1802897	3.3031628	6.50561	1.283595	8.4436455
chr1	84605000	84610000	chr1	84890000	84895000	0,0,0	2.5968018	0.9820611	1.9217228	0.9728427	1.1469748	3.1564515	0.63531446	4.0212007
chr1	64155000	64160000	chr1	64390000	64395000	0,0,0	2.4608715	0.9730302	1.6011313	1.2694924	1.3377483	2.4849737	0.5026773	3.6134114
chr1	245025000	245030000	chr1	245130000	245135000	0,0,0	3.6120207	0.9861992	2.1238558	1.4045975	2.0552087	3.03494	0.5546912	4.283471
chr1	213415000	213420000	chr1	214295000	214300000	0,0,0	2.4856894	0.9911672	1.6077999	1.6239359	1.7981093	3.2862744	0.73646444	4.729773
chr1	30030000	30035000	chr1	31125000	31130000	0,0,0	9.143553	0.9999828	2.7329588	6.115588	8.960725	5.5349574	3.5862415	10.971036
chr1	55840000	55845000	chr1	57045000	57050000	0,0,0	2.7620244	0.9914537	1.7262655	2.2515736	2.8700726	4.818202	1.0867441	6.819601
chr1	151415000	151420000	chr1	151705000	151710000	0,0,0	2.7188258	0.9891612	1.8444655	1.0189556	1.7643454	3.619356	0.73819983	4.525094
chr1	81885000	81890000	chr1	82265000	82270000	0,0,0	2.9620988	0.9702763	1.5759634	1.5680118	1.7869613	2.122386	0.8021825	3.5161746
